source,gpu_utilization_percent,memory_controller_utilization_percent,power_w,temperature_c,timestamp,vram_used_mib
other-shards-heldout-raw.json,8.0,1.0,58.19,51.0,2026/08/13 17:53:24.055,1926.0
other-shards-heldout-raw.json,7.0,1.0,53.84,51.0,2026/08/13 17:53:24.606,1926.0
other-shards-heldout-raw.json,9.0,2.0,47.56,51.0,2026/08/13 17:53:25.153,1926.0
other-shards-heldout-raw.json,15.0,4.0,46.09,51.0,2026/08/13 17:53:25.699,1926.0
other-shards-heldout-raw.json,14.0,1.0,44.72,51.0,2026/08/13 17:53:26.245,2032.0
other-shards-heldout-raw.json,11.0,1.0,49.86,51.0,2026/08/13 17:53:26.797,2032.0
other-shards-heldout-raw.json,11.0,1.0,57.47,51.0,2026/08/13 17:53:27.339,1950.0
other-shards-heldout-raw.json,7.0,0.0,58.82,52.0,2026/08/13 17:53:27.883,1926.0
other-shards-heldout-raw.json,7.0,1.0,56.91,51.0,2026/08/13 17:53:28.444,1926.0
other-shards-heldout-raw.json,1.0,0.0,49.58,51.0,2026/08/13 17:53:28.992,1926.0
other-shards-heldout-raw.json,16.0,5.0,47.17,51.0,2026/08/13 17:53:29.539,2032.0
other-shards-heldout-raw.json,13.0,1.0,45.69,51.0,2026/08/13 17:53:30.089,1962.0
other-shards-heldout-raw.json,13.0,1.0,47.07,51.0,2026/08/13 17:53:30.635,2032.0
other-shards-heldout-raw.json,13.0,1.0,49.36,51.0,2026/08/13 17:53:31.183,1926.0
other-shards-heldout-raw.json,9.0,1.0,51.31,51.0,2026/08/13 17:53:31.733,1950.0
other-shards-heldout-raw.json,25.0,5.0,47.5,51.0,2026/08/13 17:53:32.281,1950.0
other-shards-heldout-raw.json,18.0,4.0,45.45,52.0,2026/08/13 17:53:32.824,1926.0
other-shards-heldout-raw.json,12.0,3.0,44.3,51.0,2026/08/13 17:53:33.366,1926.0
other-shards-heldout-raw.json,17.0,5.0,44.29,51.0,2026/08/13 17:53:33.910,1932.0
other-shards-heldout-raw.json,12.0,1.0,46.45,51.0,2026/08/13 17:53:34.457,2038.0
other-shards-heldout-raw.json,13.0,2.0,50.29,51.0,2026/08/13 17:53:35.003,1932.0
other-shards-heldout-raw.json,8.0,1.0,51.81,51.0,2026/08/13 17:53:35.551,1952.0
other-shards-heldout-raw.json,27.0,5.0,48.26,51.0,2026/08/13 17:53:36.100,1960.0
other-shards-heldout-raw.json,17.0,4.0,45.37,52.0,2026/08/13 17:53:36.649,1932.0
other-shards-heldout-raw.json,12.0,3.0,44.76,51.0,2026/08/13 17:53:37.195,1932.0
other-shards-heldout-raw.json,47.0,10.0,44.91,51.0,2026/08/13 17:53:37.741,2034.0
other-shards-heldout-raw.json,12.0,1.0,48.92,52.0,2026/08/13 17:53:38.290,1964.0
other-shards-heldout-raw.json,12.0,1.0,53.21,52.0,2026/08/13 17:53:38.835,2032.0
other-shards-heldout-raw.json,8.0,0.0,57.97,52.0,2026/08/13 17:53:39.382,1950.0
other-shards-heldout-raw.json,8.0,0.0,59.58,52.0,2026/08/13 17:53:39.929,1926.0
other-shards-heldout-raw.json,7.0,1.0,55.1,52.0,2026/08/13 17:53:40.474,1926.0
other-shards-heldout-raw.json,14.0,4.0,44.83,52.0,2026/08/13 17:53:41.022,1926.0
other-shards-heldout-raw.json,38.0,8.0,43.04,52.0,2026/08/13 17:53:41.569,2032.0
other-shards-heldout-raw.json,14.0,1.0,47.23,52.0,2026/08/13 17:53:42.118,1962.0
other-shards-heldout-raw.json,12.0,1.0,52.53,52.0,2026/08/13 17:53:42.663,2032.0
other-shards-heldout-raw.json,9.0,1.0,55.84,52.0,2026/08/13 17:53:43.214,1934.0
other-shards-heldout-raw.json,8.0,0.0,57.6,52.0,2026/08/13 17:53:43.759,1926.0
other-shards-heldout-raw.json,7.0,1.0,54.55,52.0,2026/08/13 17:53:44.306,1926.0
other-shards-heldout-raw.json,2.0,0.0,51.83,52.0,2026/08/13 17:53:44.856,1926.0
other-shards-heldout-raw.json,5.0,1.0,50.27,52.0,2026/08/13 17:53:45.403,1926.0
other-shards-heldout-raw.json,50.0,10.0,46.33,52.0,2026/08/13 17:53:45.950,1926.0
other-shards-heldout-raw.json,13.0,2.0,51.32,52.0,2026/08/13 17:53:46.500,2032.0
other-shards-heldout-raw.json,7.0,1.0,52.06,52.0,2026/08/13 17:53:47.043,1926.0
other-shards-heldout-raw.json,31.0,8.0,51.8,52.0,2026/08/13 17:53:47.589,1944.0
other-shards-heldout-raw.json,25.0,5.0,47.13,52.0,2026/08/13 17:53:48.137,1926.0
other-shards-heldout-raw.json,5.0,1.0,44.94,52.0,2026/08/13 17:53:48.680,1926.0
other-shards-heldout-raw.json,15.0,4.0,46.94,52.0,2026/08/13 17:53:49.230,1926.0
other-shards-heldout-raw.json,13.0,1.0,46.83,52.0,2026/08/13 17:53:49.777,2032.0
other-shards-heldout-raw.json,13.0,1.0,48.45,52.0,2026/08/13 17:53:50.331,2032.0
other-shards-heldout-raw.json,12.0,1.0,49.9,52.0,2026/08/13 17:53:50.876,1946.0
other-shards-heldout-raw.json,8.0,1.0,51.39,52.0,2026/08/13 17:53:51.423,1926.0
other-shards-heldout-raw.json,24.0,5.0,49.17,52.0,2026/08/13 17:53:51.970,1926.0
other-shards-validation-raw.json,0.0,0.0,25.28,53.0,2026/08/13 17:57:31.122,1430.0
other-shards-validation-raw.json,3.0,1.0,25.41,53.0,2026/08/13 17:57:31.938,1924.0
other-shards-validation-raw.json,0.0,0.0,43.9,54.0,2026/08/13 17:57:32.498,1920.0
other-shards-validation-raw.json,0.0,0.0,63.43,54.0,2026/08/13 17:57:33.043,1920.0
other-shards-validation-raw.json,0.0,0.0,68.51,54.0,2026/08/13 17:57:33.622,1920.0
other-shards-validation-raw.json,0.0,0.0,68.63,54.0,2026/08/13 17:57:34.198,1926.0
other-shards-validation-raw.json,6.0,1.0,68.59,54.0,2026/08/13 17:57:34.993,1970.0
other-shards-validation-raw.json,5.0,0.0,70.82,54.0,2026/08/13 17:57:35.545,2770.0
other-shards-validation-raw.json,7.0,0.0,74.08,54.0,2026/08/13 17:57:36.098,1930.0
other-shards-validation-raw.json,16.0,1.0,74.34,54.0,2026/08/13 17:57:36.646,2114.0
other-shards-validation-raw.json,13.0,1.0,74.57,54.0,2026/08/13 17:57:37.189,1930.0
other-shards-validation-raw.json,14.0,1.0,74.96,54.0,2026/08/13 17:57:37.737,1930.0
other-shards-validation-raw.json,7.0,0.0,74.77,54.0,2026/08/13 17:57:38.282,2765.0
other-shards-validation-raw.json,20.0,2.0,73.85,54.0,2026/08/13 17:57:38.828,1924.0
other-shards-validation-raw.json,17.0,3.0,60.03,54.0,2026/08/13 17:57:39.373,1958.0
other-shards-validation-raw.json,19.0,3.0,45.8,54.0,2026/08/13 17:57:39.919,2142.0
other-shards-validation-raw.json,14.0,2.0,45.19,53.0,2026/08/13 17:57:40.465,1924.0
other-shards-validation-raw.json,28.0,6.0,44.19,54.0,2026/08/13 17:57:41.007,2764.0
other-shards-validation-raw.json,17.0,1.0,43.47,54.0,2026/08/13 17:57:41.550,2764.0
other-shards-validation-raw.json,9.0,1.0,53.16,54.0,2026/08/13 17:57:42.092,1924.0
other-shards-validation-raw.json,4.0,0.0,53.67,54.0,2026/08/13 17:57:42.635,1924.0
other-shards-validation-raw.json,7.0,1.0,52.01,54.0,2026/08/13 17:57:43.185,1924.0
other-shards-validation-raw.json,6.0,1.0,48.88,54.0,2026/08/13 17:57:43.730,2764.0
other-shards-validation-raw.json,11.0,1.0,45.25,53.0,2026/08/13 17:57:44.276,2764.0
other-shards-validation-raw.json,11.0,2.0,42.11,54.0,2026/08/13 17:57:44.825,2764.0
other-shards-validation-raw.json,20.0,2.0,42.13,54.0,2026/08/13 17:57:45.374,2074.0
other-shards-validation-raw.json,18.0,2.0,50.85,54.0,2026/08/13 17:57:45.927,2022.0
other-shards-validation-raw.json,15.0,1.0,56.83,54.0,2026/08/13 17:57:46.474,2764.0
other-shards-validation-raw.json,7.0,0.0,56.35,54.0,2026/08/13 17:57:47.024,1924.0
other-shards-validation-raw.json,16.0,3.0,44.63,54.0,2026/08/13 17:57:47.570,2764.0
other-shards-validation-raw.json,13.0,2.0,43.02,54.0,2026/08/13 17:57:48.116,2074.0
other-shards-validation-raw.json,15.0,2.0,43.88,54.0,2026/08/13 17:57:48.660,2108.0
other-shards-validation-raw.json,25.0,6.0,43.81,54.0,2026/08/13 17:57:49.207,2764.0
other-shards-validation-raw.json,19.0,3.0,45.39,54.0,2026/08/13 17:57:49.753,2764.0
other-shards-validation-raw.json,16.0,2.0,47.55,54.0,2026/08/13 17:57:50.303,2764.0
other-shards-validation-raw.json,7.0,1.0,48.76,54.0,2026/08/13 17:57:50.850,2142.0
other-shards-validation-raw.json,2.0,0.0,48.79,54.0,2026/08/13 17:57:51.416,1924.0
other-shards-validation-raw.json,27.0,7.0,46.0,54.0,2026/08/13 17:57:51.964,1924.0
other-shards-validation-raw.json,6.0,1.0,47.99,54.0,2026/08/13 17:57:52.509,2764.0
other-shards-validation-raw.json,21.0,4.0,50.4,54.0,2026/08/13 17:57:53.058,2764.0
other-shards-validation-raw.json,61.0,16.0,47.72,54.0,2026/08/13 17:57:53.607,1924.0
other-shards-validation-raw.json,12.0,2.0,48.81,54.0,2026/08/13 17:57:54.154,2074.0
other-shards-validation-raw.json,12.0,2.0,51.45,54.0,2026/08/13 17:57:54.700,1924.0
other-shards-validation-raw.json,19.0,3.0,51.77,54.0,2026/08/13 17:57:55.244,1924.0
other-shards-validation-raw.json,53.0,17.0,50.02,54.0,2026/08/13 17:57:55.788,2764.0
other-shards-validation-raw.json,20.0,3.0,48.69,54.0,2026/08/13 17:57:56.338,1924.0
other-shards-validation-raw.json,3.0,0.0,49.91,54.0,2026/08/13 17:57:56.884,1924.0
other-shards-validation-raw.json,4.0,1.0,50.26,54.0,2026/08/13 17:57:57.432,1924.0
other-shards-validation-raw.json,25.0,6.0,50.18,54.0,2026/08/13 17:57:57.978,2764.0
other-shards-validation-raw.json,20.0,2.0,46.82,54.0,2026/08/13 17:57:58.523,2764.0
other-shards-validation-raw.json,9.0,2.0,50.86,54.0,2026/08/13 17:57:59.069,2764.0
other-shards-validation-raw.json,4.0,1.0,50.42,54.0,2026/08/13 17:57:59.615,2108.0
other-shards-validation-raw.json,7.0,3.0,47.66,54.0,2026/08/13 17:58:00.161,2108.0
other-shards-validation-raw.json,0.0,0.0,46.28,54.0,2026/08/13 17:58:00.788,1922.0
other-shards-validation-raw.json,0.0,0.0,48.9,54.0,2026/08/13 17:58:01.347,1922.0
other-shards-validation-raw.json,0.0,0.0,48.99,54.0,2026/08/13 17:58:01.970,1922.0
other-shards-validation-raw.json,0.0,0.0,42.33,54.0,2026/08/13 17:58:02.705,1922.0
other-shards-validation-raw.json,0.0,0.0,35.11,54.0,2026/08/13 17:58:03.280,1922.0
other-shards-validation-raw.json,0.0,0.0,30.67,54.0,2026/08/13 17:58:03.840,1932.0
other-shards-validation-raw.json,15.0,4.0,30.67,54.0,2026/08/13 17:58:04.387,2344.0
other-shards-validation-raw.json,52.0,14.0,36.1,54.0,2026/08/13 17:58:04.935,2344.0
other-shards-validation-raw.json,13.0,1.0,46.61,54.0,2026/08/13 17:58:05.483,2344.0
other-shards-validation-raw.json,9.0,1.0,55.8,55.0,2026/08/13 17:58:06.028,2016.0
other-shards-validation-raw.json,12.0,2.0,57.89,54.0,2026/08/13 17:58:06.575,1924.0
other-shards-validation-raw.json,6.0,1.0,52.73,55.0,2026/08/13 17:58:07.122,1948.0
other-shards-validation-raw.json,12.0,2.0,46.83,54.0,2026/08/13 17:58:07.668,2344.0
other-shards-validation-raw.json,54.0,14.0,43.53,54.0,2026/08/13 17:58:08.218,2064.0
other-shards-validation-raw.json,9.0,1.0,44.28,54.0,2026/08/13 17:58:08.765,2064.0
other-shards-validation-raw.json,12.0,1.0,51.74,55.0,2026/08/13 17:58:09.313,1924.0
other-shards-validation-raw.json,12.0,1.0,55.47,55.0,2026/08/13 17:58:09.858,1924.0
other-shards-validation-raw.json,6.0,0.0,57.73,55.0,2026/08/13 17:58:10.408,2052.0
other-shards-validation-raw.json,9.0,1.0,53.37,54.0,2026/08/13 17:58:10.957,2064.0
other-shards-validation-raw.json,11.0,2.0,44.47,54.0,2026/08/13 17:58:11.506,2344.0
other-shards-validation-raw.json,55.0,14.0,41.72,54.0,2026/08/13 17:58:12.055,1924.0
other-shards-validation-raw.json,13.0,2.0,46.93,55.0,2026/08/13 17:58:12.603,1998.0
other-shards-validation-raw.json,5.0,1.0,51.22,55.0,2026/08/13 17:58:13.150,1940.0
other-shards-validation-raw.json,14.0,2.0,51.88,54.0,2026/08/13 17:58:13.697,2204.0
other-shards-validation-raw.json,59.0,13.0,48.35,54.0,2026/08/13 17:58:14.246,2076.0
other-shards-validation-raw.json,11.0,1.0,51.84,55.0,2026/08/13 17:58:14.797,2064.0
other-shards-validation-raw.json,10.0,1.0,60.34,55.0,2026/08/13 17:58:15.345,1926.0
other-shards-validation-raw.json,7.0,0.0,61.14,55.0,2026/08/13 17:58:15.890,1926.0
other-shards-validation-raw.json,6.0,1.0,60.21,55.0,2026/08/13 17:58:16.438,2066.0
other-shards-validation-raw.json,12.0,2.0,53.05,55.0,2026/08/13 17:58:16.993,2066.0
other-shards-validation-raw.json,17.0,2.0,45.91,54.0,2026/08/13 17:58:17.538,1926.0
other-shards-validation-raw.json,11.0,1.0,43.15,54.0,2026/08/13 17:58:18.084,2000.0
other-shards-validation-raw.json,39.0,9.0,41.63,54.0,2026/08/13 17:58:18.633,1926.0
other-shards-validation-raw.json,5.0,1.0,43.99,55.0,2026/08/13 17:58:19.178,1926.0
other-shards-validation-raw.json,13.0,2.0,49.35,55.0,2026/08/13 17:58:19.724,2346.0
other-shards-validation-raw.json,18.0,3.0,51.59,55.0,2026/08/13 17:58:20.272,2346.0
other-shards-validation-raw.json,14.0,2.0,49.84,55.0,2026/08/13 17:58:20.822,1926.0
other-shards-validation-raw.json,46.0,11.0,46.22,55.0,2026/08/13 17:58:21.369,1926.0
other-shards-validation-raw.json,7.0,1.0,47.05,55.0,2026/08/13 17:58:21.915,1926.0
other-shards-validation-raw.json,4.0,1.0,51.92,55.0,2026/08/13 17:58:22.463,2346.0
other-shards-validation-raw.json,20.0,3.0,53.03,55.0,2026/08/13 17:58:23.005,2346.0
other-shards-validation-raw.json,52.0,11.0,50.63,55.0,2026/08/13 17:58:23.547,2346.0
other-shards-validation-raw.json,9.0,1.0,50.4,55.0,2026/08/13 17:58:24.091,2016.0
other-shards-validation-raw.json,9.0,1.0,51.44,55.0,2026/08/13 17:58:24.634,1926.0
other-shards-validation-raw.json,13.0,4.0,51.17,55.0,2026/08/13 17:58:25.185,1946.0
other-shards-validation-raw.json,56.0,14.0,47.08,55.0,2026/08/13 17:58:25.733,2346.0
other-shards-validation-raw.json,10.0,1.0,49.48,55.0,2026/08/13 17:58:26.278,2346.0
other-shards-validation-raw.json,16.0,2.0,58.54,55.0,2026/08/13 17:58:26.824,2346.0
other-shards-validation-raw.json,9.0,1.0,59.74,55.0,2026/08/13 17:58:27.374,2016.0
other-shards-validation-raw.json,11.0,1.0,59.21,55.0,2026/08/13 17:58:27.920,1934.0
other-shards-validation-raw.json,4.0,0.0,54.86,55.0,2026/08/13 17:58:28.471,2346.0
other-shards-validation-raw.json,19.0,3.0,49.4,55.0,2026/08/13 17:58:29.019,2346.0
other-shards-validation-raw.json,15.0,2.0,49.4,55.0,2026/08/13 17:58:29.570,2346.0
other-shards-validation-raw.json,8.0,1.0,57.04,55.0,2026/08/13 17:58:30.120,2034.0
other-shards-validation-raw.json,9.0,1.0,61.97,55.0,2026/08/13 17:58:30.667,1926.0
other-shards-validation-raw.json,0.0,0.0,62.57,55.0,2026/08/13 17:58:31.234,1922.0
other-shards-validation-raw.json,0.0,0.0,50.64,55.0,2026/08/13 17:58:31.811,1922.0
other-shards-validation-raw.json,0.0,0.0,39.58,55.0,2026/08/13 17:58:32.525,1922.0
other-shards-validation-raw.json,0.0,0.0,31.2,54.0,2026/08/13 17:58:33.275,1922.0
other-shards-validation-raw.json,0.0,0.0,27.38,54.0,2026/08/13 17:58:33.853,1928.0
other-shards-validation-raw.json,0.0,0.0,27.01,54.0,2026/08/13 17:58:34.413,1928.0
other-shards-validation-raw.json,8.0,2.0,31.01,55.0,2026/08/13 17:58:34.961,1932.0
other-shards-validation-raw.json,17.0,4.0,39.44,55.0,2026/08/13 17:58:35.511,2140.0
other-shards-validation-raw.json,13.0,2.0,46.57,55.0,2026/08/13 17:58:36.055,2140.0
other-shards-validation-raw.json,12.0,2.0,50.97,55.0,2026/08/13 17:58:36.601,1968.0
other-shards-validation-raw.json,7.0,1.0,52.16,55.0,2026/08/13 17:58:37.147,1963.0
other-shards-validation-raw.json,39.0,8.0,48.0,55.0,2026/08/13 17:58:37.693,1971.0
other-shards-validation-raw.json,17.0,4.0,44.44,55.0,2026/08/13 17:58:38.238,1925.0
other-shards-validation-raw.json,50.0,12.0,46.6,55.0,2026/08/13 17:58:38.785,2134.0
other-shards-validation-raw.json,12.0,1.0,51.96,55.0,2026/08/13 17:58:39.331,2134.0
other-shards-validation-raw.json,12.0,1.0,57.15,55.0,2026/08/13 17:58:39.880,1924.0
other-shards-validation-raw.json,11.0,1.0,60.41,56.0,2026/08/13 17:58:40.425,1924.0
other-shards-validation-raw.json,10.0,1.0,60.22,55.0,2026/08/13 17:58:40.973,1924.0
other-shards-validation-raw.json,5.0,1.0,54.66,55.0,2026/08/13 17:58:41.521,1924.0
other-shards-validation-raw.json,5.0,1.0,50.34,55.0,2026/08/13 17:58:42.066,2134.0
other-shards-validation-raw.json,13.0,2.0,43.45,55.0,2026/08/13 17:58:42.612,2134.0
other-shards-validation-raw.json,50.0,12.0,41.31,55.0,2026/08/13 17:58:43.155,1980.0
other-shards-validation-raw.json,7.0,1.0,46.03,55.0,2026/08/13 17:58:43.699,1962.0
other-shards-validation-raw.json,9.0,1.0,52.29,55.0,2026/08/13 17:58:44.243,1924.0
other-shards-validation-raw.json,3.0,0.0,54.43,55.0,2026/08/13 17:58:44.804,1930.0
other-shards-validation-raw.json,54.0,13.0,53.75,55.0,2026/08/13 17:58:45.351,1994.0
other-shards-validation-raw.json,12.0,1.0,52.42,55.0,2026/08/13 17:58:45.895,1994.0
other-shards-validation-raw.json,12.0,1.0,54.98,55.0,2026/08/13 17:58:46.443,1994.0
other-shards-validation-raw.json,7.0,0.0,58.24,56.0,2026/08/13 17:58:46.994,1940.0
other-shards-validation-raw.json,10.0,1.0,59.12,56.0,2026/08/13 17:58:47.540,1932.0
other-shards-validation-raw.json,5.0,1.0,51.35,55.0,2026/08/13 17:58:48.086,1932.0
other-shards-validation-raw.json,12.0,2.0,49.39,55.0,2026/08/13 17:58:48.636,2134.0
other-shards-validation-raw.json,14.0,2.0,44.87,55.0,2026/08/13 17:58:49.186,2134.0
other-shards-validation-raw.json,51.0,12.0,42.27,55.0,2026/08/13 17:58:49.736,1970.0
other-shards-validation-raw.json,7.0,0.0,47.95,56.0,2026/08/13 17:58:50.282,1932.0
other-shards-validation-raw.json,9.0,1.0,55.67,56.0,2026/08/13 17:58:50.824,1924.0
other-shards-validation-raw.json,4.0,0.0,60.01,56.0,2026/08/13 17:58:51.372,1924.0
other-shards-validation-raw.json,16.0,2.0,60.2,56.0,2026/08/13 17:58:51.924,1994.0
other-shards-validation-raw.json,13.0,2.0,52.79,55.0,2026/08/13 17:58:52.470,2134.0
other-shards-validation-raw.json,13.0,2.0,44.33,55.0,2026/08/13 17:58:53.016,1980.0
other-shards-validation-raw.json,29.0,6.0,42.97,55.0,2026/08/13 17:58:53.560,1924.0
other-shards-validation-raw.json,37.0,8.0,43.38,55.0,2026/08/13 17:58:54.106,1924.0
other-shards-validation-raw.json,18.0,4.0,45.82,56.0,2026/08/13 17:58:54.667,1932.0
other-shards-validation-raw.json,52.0,12.0,47.8,55.0,2026/08/13 17:58:55.214,2134.0
other-shards-validation-raw.json,12.0,1.0,53.14,56.0,2026/08/13 17:58:55.762,2134.0
other-shards-validation-raw.json,12.0,1.0,59.44,56.0,2026/08/13 17:58:56.314,2134.0
other-shards-validation-raw.json,10.0,1.0,60.07,56.0,2026/08/13 17:58:56.859,1962.0
other-shards-validation-raw.json,7.0,1.0,58.91,56.0,2026/08/13 17:58:57.405,1924.0
other-shards-validation-raw.json,5.0,1.0,54.31,56.0,2026/08/13 17:58:57.950,1930.0
other-shards-validation-raw.json,9.0,1.0,51.62,56.0,2026/08/13 17:58:58.499,2134.0
other-shards-validation-raw.json,51.0,12.0,48.77,56.0,2026/08/13 17:58:59.050,2134.0
other-shards-validation-raw.json,14.0,1.0,59.18,56.0,2026/08/13 17:58:59.598,1924.0
other-shards-validation-raw.json,9.0,1.0,62.85,56.0,2026/08/13 17:59:00.145,1924.0
other-shards-validation-raw.json,6.0,1.0,62.43,56.0,2026/08/13 17:59:00.690,1924.0
other-shards-validation-raw.json,5.0,0.0,56.18,56.0,2026/08/13 17:59:01.233,1932.0
other-shards-validation-raw.json,12.0,2.0,51.54,56.0,2026/08/13 17:59:01.782,1924.0
other-shards-validation-raw.json,54.0,12.0,48.13,56.0,2026/08/13 17:59:02.332,2134.0
other-shards-validation-raw.json,13.0,1.0,49.14,56.0,2026/08/13 17:59:02.879,1968.0
other-shards-validation-raw.json,10.0,1.0,56.3,56.0,2026/08/13 17:59:03.424,1930.0
other-shards-validation-raw.json,7.0,0.0,61.91,56.0,2026/08/13 17:59:03.970,1930.0
other-shards-validation-raw.json,0.0,0.0,51.69,56.0,2026/08/13 17:59:04.576,1928.0
other-shards-validation-raw.json,0.0,0.0,36.72,55.0,2026/08/13 17:59:05.266,1928.0
other-shards-validation-raw.json,0.0,0.0,31.46,55.0,2026/08/13 17:59:05.814,1928.0
other-shards-validation-raw.json,0.0,0.0,28.46,55.0,2026/08/13 17:59:06.532,1922.0
other-shards-validation-raw.json,0.0,0.0,27.47,55.0,2026/08/13 17:59:07.089,1922.0
other-shards-validation-raw.json,25.0,5.0,27.06,55.0,2026/08/13 17:59:07.636,1922.0
other-shards-validation-raw.json,9.0,3.0,36.4,56.0,2026/08/13 17:59:08.185,1924.0
other-shards-validation-raw.json,14.0,4.0,46.65,56.0,2026/08/13 17:59:08.733,2030.0
other-shards-validation-raw.json,14.0,2.0,47.87,56.0,2026/08/13 17:59:09.283,1924.0
other-shards-validation-raw.json,13.0,1.0,49.33,56.0,2026/08/13 17:59:09.828,2030.0
other-shards-validation-raw.json,12.0,1.0,51.94,56.0,2026/08/13 17:59:10.376,1944.0
other-shards-validation-raw.json,8.0,1.0,53.41,56.0,2026/08/13 17:59:10.925,1924.0
other-shards-validation-raw.json,27.0,6.0,51.07,56.0,2026/08/13 17:59:11.472,1946.0
other-shards-validation-raw.json,31.0,7.0,47.4,56.0,2026/08/13 17:59:12.021,1924.0
other-shards-validation-raw.json,12.0,3.0,46.87,56.0,2026/08/13 17:59:12.570,2030.0
other-shards-validation-raw.json,12.0,1.0,50.83,56.0,2026/08/13 17:59:13.119,1960.0
other-shards-validation-raw.json,12.0,1.0,56.42,56.0,2026/08/13 17:59:13.669,2030.0
other-shards-validation-raw.json,10.0,1.0,61.99,56.0,2026/08/13 17:59:14.218,1952.0
other-shards-validation-raw.json,8.0,0.0,63.53,56.0,2026/08/13 17:59:14.763,1924.0
other-shards-validation-raw.json,7.0,1.0,60.35,56.0,2026/08/13 17:59:15.304,1924.0
other-shards-validation-raw.json,2.0,0.0,55.95,56.0,2026/08/13 17:59:15.849,1924.0
other-shards-validation-raw.json,5.0,1.0,52.42,56.0,2026/08/13 17:59:16.399,2030.0
other-shards-validation-raw.json,50.0,10.0,49.09,56.0,2026/08/13 17:59:16.949,2030.0
other-shards-validation-raw.json,12.0,1.0,49.53,56.0,2026/08/13 17:59:17.497,2030.0
other-shards-validation-raw.json,12.0,1.0,51.3,56.0,2026/08/13 17:59:18.047,1952.0
other-shards-validation-raw.json,25.0,5.0,53.4,56.0,2026/08/13 17:59:18.591,1950.0
other-shards-validation-raw.json,26.0,6.0,49.58,56.0,2026/08/13 17:59:19.137,1924.0
other-shards-validation-raw.json,13.0,3.0,46.68,56.0,2026/08/13 17:59:19.685,1924.0
other-shards-validation-raw.json,13.0,3.0,46.83,56.0,2026/08/13 17:59:20.233,1924.0
other-shards-validation-raw.json,50.0,11.0,46.85,56.0,2026/08/13 17:59:20.780,1924.0
other-shards-validation-raw.json,13.0,1.0,49.31,56.0,2026/08/13 17:59:21.323,2030.0
other-shards-validation-raw.json,13.0,1.0,50.85,56.0,2026/08/13 17:59:21.875,2030.0
other-shards-validation-raw.json,7.0,1.0,52.31,56.0,2026/08/13 17:59:22.425,1924.0
other-shards-validation-raw.json,25.0,5.0,53.45,56.0,2026/08/13 17:59:22.971,1948.0
other-shards-validation-raw.json,30.0,6.0,50.11,56.0,2026/08/13 17:59:23.516,1924.0
other-shards-validation-raw.json,5.0,1.0,47.35,56.0,2026/08/13 17:59:24.061,1924.0
other-shards-validation-raw.json,49.0,10.0,46.92,56.0,2026/08/13 17:59:24.607,2030.0
other-shards-validation-raw.json,12.0,1.0,52.36,56.0,2026/08/13 17:59:25.156,2030.0
other-shards-validation-raw.json,13.0,1.0,58.23,56.0,2026/08/13 17:59:25.703,1960.0
other-shards-validation-raw.json,8.0,0.0,60.37,56.0,2026/08/13 17:59:26.248,1924.0
other-shards-validation-raw.json,9.0,1.0,61.04,56.0,2026/08/13 17:59:26.799,1924.0
other-shards-validation-raw.json,6.0,1.0,57.16,56.0,2026/08/13 17:59:27.351,1924.0
other-shards-validation-raw.json,2.0,0.0,52.33,56.0,2026/08/13 17:59:27.897,1924.0
other-shards-validation-raw.json,13.0,3.0,50.78,56.0,2026/08/13 17:59:28.443,1960.0
other-shards-validation-raw.json,14.0,2.0,47.53,56.0,2026/08/13 17:59:28.991,2030.0
other-shards-validation-raw.json,13.0,1.0,49.41,56.0,2026/08/13 17:59:29.539,2030.0
other-shards-validation-raw.json,6.0,1.0,53.7,57.0,2026/08/13 17:59:30.085,1924.0
other-shards-validation-raw.json,30.0,6.0,52.57,56.0,2026/08/13 17:59:30.631,1928.0
other-shards-validation-raw.json,24.0,5.0,48.58,56.0,2026/08/13 17:59:31.193,1924.0
other-shards-validation-raw.json,5.0,1.0,46.53,56.0,2026/08/13 17:59:31.740,1924.0
other-shards-validation-raw.json,15.0,4.0,48.31,56.0,2026/08/13 17:59:32.290,2030.0
other-shards-validation-raw.json,15.0,2.0,48.34,56.0,2026/08/13 17:59:32.839,2030.0
other-shards-validation-raw.json,13.0,1.0,49.69,56.0,2026/08/13 17:59:33.389,2030.0
other-shards-validation-raw.json,13.0,1.0,51.76,56.0,2026/08/13 17:59:33.936,1930.0
other-shards-validation-raw.json,7.0,1.0,52.75,57.0,2026/08/13 17:59:34.483,1930.0
other-shards-validation-raw.json,31.0,6.0,51.74,56.0,2026/08/13 17:59:35.029,1930.0
other-shards-validation-raw.json,29.0,6.0,48.78,56.0,2026/08/13 17:59:35.573,1930.0
other-shards-validation-raw.json,13.0,3.0,52.35,57.0,2026/08/13 17:59:36.120,1930.0
other-shards-validation-raw.json,13.0,1.0,50.61,57.0,2026/08/13 17:59:36.672,1966.0
other-shards-validation-raw.json,12.0,1.0,54.71,57.0,2026/08/13 17:59:37.219,2031.0
other-shards-validation-raw.json,12.0,1.0,60.36,57.0,2026/08/13 17:59:37.768,1945.0
other-shards-validation-raw.json,7.0,0.0,61.34,57.0,2026/08/13 17:59:38.315,1947.0
other-shards-validation-raw.json,9.0,1.0,59.83,57.0,2026/08/13 17:59:38.860,1924.0
