timestamp, uuid, memory.used [MiB], utilization.gpu [%], power.draw [W]
2026/09/10 11:55:02.700, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:02.900, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:03.100, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:03.301, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.40 W
2026/09/10 11:55:03.501, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.40 W
2026/09/10 11:55:03.701, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.40 W
2026/09/10 11:55:03.901, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.40 W
2026/09/10 11:55:04.101, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.40 W
2026/09/10 11:55:04.302, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.35 W
2026/09/10 11:55:04.502, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.35 W
2026/09/10 11:55:04.702, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.35 W
2026/09/10 11:55:04.902, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.35 W
2026/09/10 11:55:05.102, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.35 W
2026/09/10 11:55:05.302, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.32 W
2026/09/10 11:55:05.503, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.32 W
2026/09/10 11:55:05.703, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.32 W
2026/09/10 11:55:05.903, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.32 W
2026/09/10 11:55:06.103, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.32 W
2026/09/10 11:55:06.303, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.34 W
2026/09/10 11:55:06.503, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.34 W
2026/09/10 11:55:06.704, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.34 W
2026/09/10 11:55:06.904, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.34 W
2026/09/10 11:55:07.104, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.34 W
2026/09/10 11:55:07.304, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.37 W
2026/09/10 11:55:07.504, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.37 W
2026/09/10 11:55:07.705, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.37 W
2026/09/10 11:55:07.905, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.37 W
2026/09/10 11:55:08.105, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.37 W
2026/09/10 11:55:08.305, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.39 W
2026/09/10 11:55:08.505, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.39 W
2026/09/10 11:55:08.705, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.39 W
2026/09/10 11:55:08.906, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.39 W
2026/09/10 11:55:09.106, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.39 W
2026/09/10 11:55:09.306, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.39 W
2026/09/10 11:55:09.506, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.39 W
2026/09/10 11:55:09.706, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.39 W
2026/09/10 11:55:09.907, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.39 W
2026/09/10 11:55:10.107, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.39 W
2026/09/10 11:55:10.307, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.43 W
2026/09/10 11:55:10.507, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.43 W
2026/09/10 11:55:10.707, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.43 W
2026/09/10 11:55:10.908, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.43 W
2026/09/10 11:55:11.108, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.43 W
2026/09/10 11:55:11.308, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.48 W
2026/09/10 11:55:11.508, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.48 W
2026/09/10 11:55:11.708, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.48 W
2026/09/10 11:55:11.908, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.48 W
2026/09/10 11:55:12.109, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.48 W
2026/09/10 11:55:12.309, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.54 W
2026/09/10 11:55:12.509, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.54 W
2026/09/10 11:55:12.709, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.54 W
2026/09/10 11:55:12.909, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.54 W
2026/09/10 11:55:13.109, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.54 W
2026/09/10 11:55:13.310, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:13.510, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:13.710, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:13.910, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:14.110, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:14.311, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.64 W
2026/09/10 11:55:14.511, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.64 W
2026/09/10 11:55:14.711, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.64 W
2026/09/10 11:55:14.911, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.64 W
2026/09/10 11:55:15.111, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.64 W
2026/09/10 11:55:15.312, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:15.512, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:15.712, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:15.912, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:16.112, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:16.313, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:16.513, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:16.713, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:16.913, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:17.113, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:17.314, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.65 W
2026/09/10 11:55:17.514, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.65 W
2026/09/10 11:55:17.714, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.65 W
2026/09/10 11:55:17.914, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.65 W
2026/09/10 11:55:18.114, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.65 W
2026/09/10 11:55:18.314, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.63 W
2026/09/10 11:55:18.515, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.63 W
2026/09/10 11:55:18.715, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.63 W
2026/09/10 11:55:18.915, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.63 W
2026/09/10 11:55:19.115, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.63 W
2026/09/10 11:55:19.315, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:19.516, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:19.716, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:19.916, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:20.116, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:20.316, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.53 W
2026/09/10 11:55:20.516, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.53 W
2026/09/10 11:55:20.717, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.53 W
2026/09/10 11:55:20.917, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.53 W
2026/09/10 11:55:21.117, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.53 W
2026/09/10 11:55:21.317, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.50 W
2026/09/10 11:55:21.517, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.50 W
2026/09/10 11:55:21.717, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.50 W
2026/09/10 11:55:21.918, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.50 W
2026/09/10 11:55:22.118, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.50 W
2026/09/10 11:55:22.318, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.52 W
2026/09/10 11:55:22.518, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.52 W
2026/09/10 11:55:22.718, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.52 W
2026/09/10 11:55:22.918, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.52 W
2026/09/10 11:55:23.119, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.52 W
2026/09/10 11:55:23.319, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.64 W
2026/09/10 11:55:23.519, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.64 W
2026/09/10 11:55:23.719, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.64 W
2026/09/10 11:55:23.919, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.64 W
2026/09/10 11:55:24.119, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.64 W
2026/09/10 11:55:24.320, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.69 W
2026/09/10 11:55:24.520, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.69 W
2026/09/10 11:55:24.720, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.69 W
2026/09/10 11:55:24.920, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.69 W
2026/09/10 11:55:25.121, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.69 W
2026/09/10 11:55:25.321, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.61 W
2026/09/10 11:55:25.521, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.61 W
2026/09/10 11:55:25.721, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.61 W
2026/09/10 11:55:25.921, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.61 W
2026/09/10 11:55:26.121, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.61 W
2026/09/10 11:55:26.322, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:26.522, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:26.722, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:26.922, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:27.122, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.60 W
2026/09/10 11:55:27.323, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:27.523, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:27.723, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:27.923, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:28.123, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.59 W
2026/09/10 11:55:28.324, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.56 W
2026/09/10 11:55:28.524, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.56 W
2026/09/10 11:55:28.724, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.56 W
2026/09/10 11:55:28.924, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.56 W
2026/09/10 11:55:29.124, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.56 W
2026/09/10 11:55:29.325, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.54 W
2026/09/10 11:55:29.525, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.54 W
2026/09/10 11:55:29.725, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.54 W
2026/09/10 11:55:29.925, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.54 W
2026/09/10 11:55:30.126, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.54 W
2026/09/10 11:55:30.326, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.51 W
2026/09/10 11:55:30.526, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.51 W
2026/09/10 11:55:30.726, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.51 W
2026/09/10 11:55:30.927, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.51 W
2026/09/10 11:55:31.127, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.51 W
2026/09/10 11:55:31.327, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.46 W
2026/09/10 11:55:31.527, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.46 W
2026/09/10 11:55:31.728, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.46 W
2026/09/10 11:55:31.928, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.46 W
2026/09/10 11:55:32.128, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.46 W
2026/09/10 11:55:32.328, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:32.529, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:32.729, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:32.929, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:33.129, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:33.330, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.47 W
2026/09/10 11:55:33.530, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.47 W
2026/09/10 11:55:33.730, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.47 W
2026/09/10 11:55:33.930, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.47 W
2026/09/10 11:55:34.131, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.47 W
2026/09/10 11:55:34.331, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.48 W
2026/09/10 11:55:34.531, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.48 W
2026/09/10 11:55:34.731, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.48 W
2026/09/10 11:55:34.932, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.48 W
2026/09/10 11:55:35.132, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.48 W
2026/09/10 11:55:35.332, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.45 W
2026/09/10 11:55:35.533, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.45 W
2026/09/10 11:55:35.733, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.45 W
2026/09/10 11:55:35.933, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.45 W
2026/09/10 11:55:36.133, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.45 W
2026/09/10 11:55:36.334, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.46 W
2026/09/10 11:55:36.534, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.46 W
2026/09/10 11:55:36.734, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.46 W
2026/09/10 11:55:36.934, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.46 W
2026/09/10 11:55:37.135, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.46 W
2026/09/10 11:55:37.335, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.44 W
2026/09/10 11:55:37.535, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.44 W
2026/09/10 11:55:37.735, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.44 W
2026/09/10 11:55:37.936, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.44 W
2026/09/10 11:55:38.136, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.44 W
2026/09/10 11:55:38.336, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.43 W
2026/09/10 11:55:38.536, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.43 W
2026/09/10 11:55:38.737, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.43 W
2026/09/10 11:55:38.937, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.43 W
2026/09/10 11:55:39.137, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.43 W
2026/09/10 11:55:39.338, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.45 W
2026/09/10 11:55:39.538, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.45 W
2026/09/10 11:55:39.738, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.45 W
2026/09/10 11:55:39.938, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.45 W
2026/09/10 11:55:40.139, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.45 W
2026/09/10 11:55:40.339, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:40.539, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:40.739, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:40.939, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:41.139, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:41.340, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.36 W
2026/09/10 11:55:41.540, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.36 W
2026/09/10 11:55:41.740, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.36 W
2026/09/10 11:55:41.940, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.36 W
2026/09/10 11:55:42.140, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.36 W
2026/09/10 11:55:42.341, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.38 W
2026/09/10 11:55:42.541, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.38 W
2026/09/10 11:55:42.741, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.38 W
2026/09/10 11:55:42.941, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.38 W
2026/09/10 11:55:43.141, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.38 W
2026/09/10 11:55:43.341, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.41 W
2026/09/10 11:55:43.542, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.41 W
2026/09/10 11:55:43.742, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.41 W
2026/09/10 11:55:43.942, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.41 W
2026/09/10 11:55:44.142, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.41 W
2026/09/10 11:55:44.342, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:44.542, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
2026/09/10 11:55:44.743, GPU-13cdb39c-61f8-2692-cbcc-e5c206ed6829, 243 MiB, 0 %, 19.42 W
