timestamp, uuid, memory.used [MiB], utilization.gpu [%], power.draw [W]
2026/09/10 11:41:23.438, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.02 W
2026/09/10 11:41:23.639, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.02 W
2026/09/10 11:41:23.840, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.02 W
2026/09/10 11:41:24.040, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.02 W
2026/09/10 11:41:24.240, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.09 W
2026/09/10 11:41:24.441, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.09 W
2026/09/10 11:41:24.642, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.73 W
2026/09/10 11:41:24.843, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.73 W
2026/09/10 11:41:25.043, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.73 W
2026/09/10 11:41:25.244, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.96 W
2026/09/10 11:41:25.445, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.96 W
2026/09/10 11:41:25.645, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.96 W
2026/09/10 11:41:25.846, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.96 W
2026/09/10 11:41:26.047, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.96 W
2026/09/10 11:41:26.247, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.11 W
2026/09/10 11:41:26.448, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.11 W
2026/09/10 11:41:26.649, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.11 W
2026/09/10 11:41:26.849, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.11 W
2026/09/10 11:41:27.050, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.11 W
2026/09/10 11:41:27.251, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.10 W
2026/09/10 11:41:27.451, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.10 W
2026/09/10 11:41:27.652, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.84 W
2026/09/10 11:41:27.853, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.84 W
2026/09/10 11:41:28.054, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.84 W
2026/09/10 11:41:28.254, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.67 W
2026/09/10 11:41:28.455, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.67 W
2026/09/10 11:41:28.656, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.67 W
2026/09/10 11:41:28.856, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.67 W
2026/09/10 11:41:29.057, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.67 W
2026/09/10 11:41:29.257, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.11 W
2026/09/10 11:41:29.458, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.11 W
2026/09/10 11:41:29.658, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.11 W
2026/09/10 11:41:29.859, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.11 W
2026/09/10 11:41:30.060, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.11 W
2026/09/10 11:41:30.260, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.14 W
2026/09/10 11:41:30.461, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.14 W
2026/09/10 11:41:30.662, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.88 W
2026/09/10 11:41:30.862, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.88 W
2026/09/10 11:41:31.063, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.88 W
2026/09/10 11:41:31.264, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.71 W
2026/09/10 11:41:31.464, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.71 W
2026/09/10 11:41:31.665, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.10 W
2026/09/10 11:41:31.866, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.10 W
2026/09/10 11:41:32.067, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.10 W
2026/09/10 11:41:32.267, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.10 W
2026/09/10 11:41:32.467, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.10 W
2026/09/10 11:41:32.668, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.19 W
2026/09/10 11:41:32.868, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.19 W
2026/09/10 11:41:33.069, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.19 W
2026/09/10 11:41:33.269, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.17 W
2026/09/10 11:41:33.470, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.17 W
2026/09/10 11:41:33.671, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.02 W
2026/09/10 11:41:33.871, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.02 W
2026/09/10 11:41:34.072, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.02 W
2026/09/10 11:41:34.272, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.19 W
2026/09/10 11:41:34.473, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.19 W
2026/09/10 11:41:34.674, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.19 W
2026/09/10 11:41:34.874, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.19 W
2026/09/10 11:41:35.074, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.19 W
2026/09/10 11:41:35.275, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.19 W
2026/09/10 11:41:35.476, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.19 W
2026/09/10 11:41:35.676, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.09 W
2026/09/10 11:41:35.877, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.09 W
2026/09/10 11:41:36.078, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.09 W
2026/09/10 11:41:36.278, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.09 W
2026/09/10 11:41:36.479, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.09 W
2026/09/10 11:41:36.680, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.89 W
2026/09/10 11:41:36.880, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.89 W
2026/09/10 11:41:37.081, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.89 W
2026/09/10 11:41:37.282, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.68 W
2026/09/10 11:41:37.482, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.68 W
2026/09/10 11:41:37.683, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.13 W
2026/09/10 11:41:37.884, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.13 W
2026/09/10 11:41:38.084, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.13 W
2026/09/10 11:41:38.285, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.13 W
2026/09/10 11:41:38.485, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.13 W
2026/09/10 11:41:38.686, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.03 W
2026/09/10 11:41:38.887, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.03 W
2026/09/10 11:41:39.087, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.03 W
2026/09/10 11:41:39.288, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.03 W
2026/09/10 11:41:39.488, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.03 W
2026/09/10 11:41:39.688, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.86 W
2026/09/10 11:41:39.889, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.86 W
2026/09/10 11:41:40.089, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.64 W
2026/09/10 11:41:40.289, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.64 W
2026/09/10 11:41:40.490, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.64 W
2026/09/10 11:41:40.691, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.59 W
2026/09/10 11:41:40.891, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.59 W
2026/09/10 11:41:41.091, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.59 W
2026/09/10 11:41:41.292, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.59 W
2026/09/10 11:41:41.492, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.59 W
2026/09/10 11:41:41.693, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.04 W
2026/09/10 11:41:41.894, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.04 W
2026/09/10 11:41:42.094, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.04 W
2026/09/10 11:41:42.295, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.04 W
2026/09/10 11:41:42.495, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.04 W
2026/09/10 11:41:42.696, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.94 W
2026/09/10 11:41:42.897, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.94 W
2026/09/10 11:41:43.097, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.70 W
2026/09/10 11:41:43.298, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.70 W
2026/09/10 11:41:43.499, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.70 W
2026/09/10 11:41:43.699, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.70 W
2026/09/10 11:41:43.900, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.70 W
2026/09/10 11:41:44.101, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.18 W
2026/09/10 11:41:44.301, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.18 W
2026/09/10 11:41:44.501, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.18 W
2026/09/10 11:41:44.701, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.18 W
2026/09/10 11:41:44.902, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.18 W
2026/09/10 11:41:45.103, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.15 W
2026/09/10 11:41:45.304, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.15 W
2026/09/10 11:41:45.504, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 101.15 W
2026/09/10 11:41:45.705, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.85 W
2026/09/10 11:41:45.906, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.85 W
2026/09/10 11:41:46.106, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.78 W
2026/09/10 11:41:46.307, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.78 W
2026/09/10 11:41:46.508, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.78 W
2026/09/10 11:41:46.709, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.78 W
2026/09/10 11:41:46.909, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.78 W
2026/09/10 11:41:47.110, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.10 W
2026/09/10 11:41:47.310, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.10 W
2026/09/10 11:41:47.511, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.10 W
2026/09/10 11:41:47.712, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.10 W
2026/09/10 11:41:47.912, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.10 W
2026/09/10 11:41:48.113, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.86 W
2026/09/10 11:41:48.313, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.86 W
2026/09/10 11:41:48.514, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.86 W
2026/09/10 11:41:48.714, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.68 W
2026/09/10 11:41:48.915, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.68 W
2026/09/10 11:41:49.116, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.62 W
2026/09/10 11:41:49.316, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.62 W
2026/09/10 11:41:49.517, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.62 W
2026/09/10 11:41:49.717, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.62 W
2026/09/10 11:41:49.918, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.62 W
2026/09/10 11:41:50.119, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.14 W
2026/09/10 11:41:50.319, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.14 W
2026/09/10 11:41:50.520, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.14 W
2026/09/10 11:41:50.720, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.15 W
2026/09/10 11:41:50.921, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.15 W
2026/09/10 11:41:51.121, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.14 W
2026/09/10 11:41:51.321, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.14 W
2026/09/10 11:41:51.522, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.14 W
2026/09/10 11:41:51.723, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.89 W
2026/09/10 11:41:51.923, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.89 W
2026/09/10 11:41:52.124, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.93 W
2026/09/10 11:41:52.324, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.93 W
2026/09/10 11:41:52.524, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.93 W
2026/09/10 11:41:52.725, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.94 W
2026/09/10 11:41:52.926, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.94 W
2026/09/10 11:41:53.127, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.94 W
2026/09/10 11:41:53.327, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.94 W
2026/09/10 11:41:53.528, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.94 W
2026/09/10 11:41:53.729, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.12 W
2026/09/10 11:41:53.929, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.12 W
2026/09/10 11:41:54.130, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.12 W
2026/09/10 11:41:54.331, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.12 W
2026/09/10 11:41:54.531, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.12 W
2026/09/10 11:41:54.732, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.06 W
2026/09/10 11:41:54.933, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.06 W
2026/09/10 11:41:55.133, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.05 W
2026/09/10 11:41:55.334, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.05 W
2026/09/10 11:41:55.534, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.05 W
2026/09/10 11:41:55.734, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.15 W
2026/09/10 11:41:55.935, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.15 W
2026/09/10 11:41:56.136, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.85 W
2026/09/10 11:41:56.337, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.85 W
2026/09/10 11:41:56.537, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.85 W
2026/09/10 11:41:56.738, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.87 W
2026/09/10 11:41:56.939, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.87 W
2026/09/10 11:41:57.139, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.87 W
2026/09/10 11:41:57.340, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.87 W
2026/09/10 11:41:57.541, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.87 W
2026/09/10 11:41:57.741, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.30 W
2026/09/10 11:41:57.942, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.30 W
2026/09/10 11:41:58.143, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.30 W
2026/09/10 11:41:58.344, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 3022 MiB, 0 %, 100.30 W
2026/09/10 11:41:58.544, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.30 W
2026/09/10 11:41:58.745, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 86 %, 100.48 W
2026/09/10 11:41:58.945, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 86 %, 100.48 W
2026/09/10 11:41:59.146, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.51 W
2026/09/10 11:41:59.346, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.51 W
2026/09/10 11:41:59.547, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.51 W
2026/09/10 11:41:59.748, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.45 W
2026/09/10 11:41:59.948, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.45 W
2026/09/10 11:42:00.148, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.45 W
2026/09/10 11:42:00.349, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.45 W
2026/09/10 11:42:00.549, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.45 W
2026/09/10 11:42:00.750, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.31 W
2026/09/10 11:42:00.951, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.31 W
2026/09/10 11:42:01.151, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.31 W
2026/09/10 11:42:01.352, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.31 W
2026/09/10 11:42:01.553, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.31 W
2026/09/10 11:42:01.753, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.25 W
2026/09/10 11:42:01.954, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.25 W
2026/09/10 11:42:02.154, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.25 W
2026/09/10 11:42:02.355, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.25 W
2026/09/10 11:42:02.556, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.25 W
2026/09/10 11:42:02.756, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.26 W
2026/09/10 11:42:02.957, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.26 W
2026/09/10 11:42:03.158, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.26 W
2026/09/10 11:42:03.358, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.26 W
2026/09/10 11:42:03.559, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.26 W
2026/09/10 11:42:03.760, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.39 W
2026/09/10 11:42:03.960, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.39 W
2026/09/10 11:42:04.161, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.39 W
2026/09/10 11:42:04.362, GPU-93ca6d88-17d3-9314-b7e9-e3185c3a3e48, 314 MiB, 0 %, 100.39 W
