sample_unix_ns,timestamp,gpu_utilization_percent,memory_controller_utilization_percent,vram_used_mib,vram_total_mib,power_w,sm_clock_mhz,memory_clock_mhz
1786575868601011700,2026/08/13 09:04:28.632,1.0,1.0,14040.0,32607.0,41.14,555.0,7001.0
1786575869144528900,2026/08/13 09:04:29.176,3.0,1.0,14086.0,32607.0,41.15,562.0,7001.0
1786575869690383900,2026/08/13 09:04:29.721,1.0,1.0,14209.0,32607.0,41.2,615.0,7001.0
1786575870234105400,2026/08/13 09:04:30.265,0.0,1.0,14247.0,32607.0,40.17,555.0,7001.0
1786575870778403100,2026/08/13 09:04:30.810,0.0,1.0,14293.0,32607.0,37.26,322.0,7001.0
1786575871324889200,2026/08/13 09:04:31.356,1.0,1.0,14343.0,32607.0,36.11,337.0,7001.0
1786575871867495700,2026/08/13 09:04:31.898,0.0,1.0,14325.0,32607.0,36.36,360.0,7001.0
1786575872412851600,2026/08/13 09:04:32.443,1.0,1.0,14368.0,32607.0,36.4,330.0,7001.0
1786575872960306500,2026/08/13 09:04:32.990,1.0,1.0,14419.0,32607.0,35.98,360.0,7001.0
1786575873506751200,2026/08/13 09:04:33.538,1.0,1.0,14463.0,32607.0,36.11,345.0,7001.0
1786575874055946400,2026/08/13 09:04:34.087,1.0,1.0,14500.0,32607.0,36.25,330.0,7001.0
1786575874606508700,2026/08/13 09:04:34.638,1.0,1.0,14552.0,32607.0,36.68,352.0,7001.0
1786575875152713800,2026/08/13 09:04:35.184,3.0,1.0,14679.0,32607.0,37.87,337.0,7001.0
1786575875699842400,2026/08/13 09:04:35.731,2.0,1.0,14728.0,32607.0,38.78,412.0,7001.0
1786575876246742800,2026/08/13 09:04:36.277,0.0,1.0,14772.0,32607.0,39.58,540.0,7001.0
1786575876792171300,2026/08/13 09:04:36.824,1.0,1.0,14816.0,32607.0,37.95,337.0,7001.0
1786575877340482900,2026/08/13 09:04:37.372,0.0,1.0,14852.0,32607.0,36.35,352.0,7001.0
1786575877886238400,2026/08/13 09:04:37.917,1.0,1.0,14826.0,32607.0,36.61,345.0,7001.0
1786575878432460800,2026/08/13 09:04:38.463,1.0,1.0,14870.0,32607.0,37.31,390.0,7001.0
1786575878978344200,2026/08/13 09:04:39.009,1.0,1.0,14914.0,32607.0,37.32,397.0,7001.0
1786575879525777000,2026/08/13 09:04:39.557,0.0,1.0,14971.0,32607.0,37.24,397.0,7001.0
1786575880070750900,2026/08/13 09:04:40.101,3.0,1.0,15019.0,32607.0,39.91,660.0,7001.0
1786575880618751900,2026/08/13 09:04:40.649,2.0,1.0,15057.0,32607.0,42.61,615.0,7001.0
1786575881165465500,2026/08/13 09:04:41.211,3.0,1.0,15095.0,32607.0,41.74,495.0,7001.0
1786575881729703600,2026/08/13 09:04:41.760,2.0,1.0,15138.0,32607.0,40.97,510.0,7001.0
1786575882276801100,2026/08/13 09:04:42.308,3.0,1.0,15188.0,32607.0,40.81,532.0,7001.0
1786575882821864800,2026/08/13 09:04:42.853,2.0,1.0,15229.0,32607.0,40.79,525.0,7001.0
1786575883366399800,2026/08/13 09:04:43.397,3.0,1.0,15275.0,32607.0,40.81,525.0,7001.0
1786575883913045200,2026/08/13 09:04:43.945,1.0,1.0,15315.0,32607.0,39.95,480.0,7001.0
1786575884459631500,2026/08/13 09:04:44.491,1.0,1.0,15354.0,32607.0,39.06,420.0,7001.0
1786575885006145000,2026/08/13 09:04:45.038,2.0,1.0,15390.0,32607.0,39.26,450.0,7001.0
1786575885552571800,2026/08/13 09:04:45.584,1.0,1.0,15436.0,32607.0,39.41,487.0,7001.0
1786575886098389500,2026/08/13 09:04:46.130,2.0,1.0,15493.0,32607.0,39.51,457.0,7001.0
1786575886647421900,2026/08/13 09:04:46.678,2.0,1.0,15542.0,32607.0,39.53,465.0,7001.0
1786575887193434100,2026/08/13 09:04:47.225,1.0,1.0,15589.0,32607.0,39.54,465.0,7001.0
1786575887742124400,2026/08/13 09:04:47.773,1.0,1.0,15632.0,32607.0,39.36,495.0,7001.0
1786575888287772600,2026/08/13 09:04:48.319,1.0,1.0,15684.0,32607.0,39.01,465.0,7001.0
1786575888830938500,2026/08/13 09:04:48.863,1.0,1.0,15727.0,32607.0,38.81,480.0,7001.0
1786575889378046700,2026/08/13 09:04:49.409,1.0,1.0,15771.0,32607.0,38.76,457.0,7001.0
1786575889924996200,2026/08/13 09:04:49.956,0.0,1.0,15815.0,32607.0,36.59,337.0,7001.0
1786575890471892200,2026/08/13 09:04:50.503,1.0,1.0,15858.0,32607.0,36.07,352.0,7001.0
1786575891015025200,2026/08/13 09:04:51.046,0.0,1.0,15918.0,32607.0,36.15,367.0,7001.0
1786575891560402900,2026/08/13 09:04:51.591,3.0,1.0,15967.0,32607.0,38.75,495.0,7001.0
1786575892105246300,2026/08/13 09:04:52.136,3.0,1.0,16007.0,32607.0,40.75,532.0,7001.0
1786575892648643900,2026/08/13 09:04:52.679,3.0,1.0,16051.0,32607.0,41.19,525.0,7001.0
1786575893195230800,2026/08/13 09:04:53.226,0.0,1.0,16095.0,32607.0,39.02,345.0,7001.0
1786575893738969000,2026/08/13 09:04:53.770,1.0,1.0,16139.0,32607.0,37.01,337.0,7001.0
1786575894288289900,2026/08/13 09:04:54.319,1.0,1.0,16177.0,32607.0,35.98,337.0,7001.0
1786575894834150500,2026/08/13 09:04:54.866,1.0,1.0,16228.0,32607.0,36.11,352.0,7001.0
1786575895377632700,2026/08/13 09:04:55.409,1.0,1.0,16269.0,32607.0,36.45,330.0,7001.0
1786575895924201800,2026/08/13 09:04:55.955,1.0,1.0,16311.0,32607.0,36.16,337.0,7001.0
1786575896469908500,2026/08/13 09:04:56.501,0.0,1.0,16355.0,32607.0,36.2,337.0,7001.0
1786575897016407300,2026/08/13 09:04:57.046,1.0,1.0,16407.0,32607.0,36.09,345.0,7001.0
1786575897562709400,2026/08/13 09:04:57.594,0.0,1.0,16446.0,32607.0,36.33,360.0,7001.0
1786575898108876800,2026/08/13 09:04:58.139,0.0,1.0,16490.0,32607.0,36.6,345.0,7001.0
1786575898655170300,2026/08/13 09:04:58.686,0.0,1.0,16526.0,32607.0,36.33,345.0,7001.0
1786575899202256600,2026/08/13 09:04:59.233,0.0,1.0,16564.0,32607.0,36.34,367.0,7001.0
1786575899747297100,2026/08/13 09:04:59.778,1.0,1.0,16614.0,32607.0,36.55,337.0,7001.0
1786575900297002300,2026/08/13 09:05:00.328,1.0,1.0,16660.0,32607.0,36.51,352.0,7001.0
1786575900842465700,2026/08/13 09:05:00.873,1.0,1.0,16710.0,32607.0,36.54,367.0,7001.0
1786575901390784700,2026/08/13 09:05:01.421,1.0,1.0,16754.0,32607.0,36.51,352.0,7001.0
1786575901939255000,2026/08/13 09:05:01.970,1.0,1.0,16798.0,32607.0,36.31,345.0,7001.0
1786575902482830200,2026/08/13 09:05:02.514,1.0,1.0,16850.0,32607.0,36.46,330.0,7001.0
1786575903028301000,2026/08/13 09:05:03.060,1.0,1.0,16894.0,32607.0,36.51,382.0,7001.0
1786575903574039200,2026/08/13 09:05:03.606,1.0,1.0,16938.0,32607.0,36.49,337.0,7001.0
1786575904118791800,2026/08/13 09:05:04.149,1.0,1.0,16988.0,32607.0,36.01,330.0,7001.0
1786575904667712700,2026/08/13 09:05:04.698,0.0,1.0,17032.0,32607.0,35.76,352.0,7001.0
1786575905214071800,2026/08/13 09:05:05.245,0.0,1.0,17086.0,32607.0,36.07,337.0,7001.0
1786575905758336900,2026/08/13 09:05:05.789,0.0,1.0,17124.0,32607.0,36.24,360.0,7001.0
1786575906306041400,2026/08/13 09:05:06.337,0.0,1.0,17168.0,32607.0,36.18,345.0,7001.0
1786575906852110600,2026/08/13 09:05:06.883,0.0,1.0,17218.0,32607.0,36.23,360.0,7001.0
1786575907398712300,2026/08/13 09:05:07.429,0.0,1.0,17262.0,32607.0,36.29,367.0,7001.0
1786575907945637600,2026/08/13 09:05:07.976,0.0,1.0,17308.0,32607.0,36.21,367.0,7001.0
1786575908490086800,2026/08/13 09:05:08.522,0.0,1.0,17352.0,32607.0,36.43,382.0,7001.0
1786575909037302800,2026/08/13 09:05:09.068,0.0,1.0,17392.0,32607.0,36.32,345.0,7001.0
1786575909582936600,2026/08/13 09:05:09.614,1.0,1.0,17442.0,32607.0,36.4,367.0,7001.0
1786575910127740000,2026/08/13 09:05:10.159,1.0,1.0,17482.0,32607.0,36.51,352.0,7001.0
1786575910671891600,2026/08/13 09:05:10.702,1.0,1.0,17534.0,32607.0,36.53,337.0,7001.0
1786575911214412700,2026/08/13 09:05:11.245,1.0,1.0,17578.0,32607.0,36.47,337.0,7001.0
1786575911761334100,2026/08/13 09:05:11.792,1.0,1.0,17622.0,32607.0,36.27,337.0,7001.0
1786575912307916300,2026/08/13 09:05:12.339,1.0,1.0,17676.0,32607.0,36.33,337.0,7001.0
1786575912852422300,2026/08/13 09:05:12.883,1.0,1.0,17722.0,32607.0,36.91,390.0,7001.0
1786575913398358100,2026/08/13 09:05:13.429,1.0,1.0,17766.0,32607.0,37.65,375.0,7001.0
1786575913943320000,2026/08/13 09:05:13.974,1.0,1.0,17810.0,32607.0,37.67,412.0,7001.0
1786575914485718600,2026/08/13 09:05:14.516,1.0,1.0,17854.0,32607.0,37.58,390.0,7001.0
1786575915029587300,2026/08/13 09:05:15.060,1.0,1.0,17904.0,32607.0,37.33,390.0,7001.0
1786575915575409100,2026/08/13 09:05:15.607,1.0,1.0,17949.0,32607.0,37.88,442.0,7001.0
1786575916121321100,2026/08/13 09:05:16.152,1.0,1.0,17995.0,32607.0,38.11,360.0,7001.0
1786575916668954300,2026/08/13 09:05:16.701,0.0,1.0,18045.0,32607.0,37.67,405.0,7001.0
1786575917213644100,2026/08/13 09:05:17.244,1.0,1.0,18089.0,32607.0,37.67,382.0,7001.0
1786575917758801200,2026/08/13 09:05:17.790,1.0,1.0,18139.0,32607.0,37.7,367.0,7001.0
1786575918308396000,2026/08/13 09:05:18.339,1.0,1.0,18205.0,32607.0,37.36,367.0,7001.0
1786575918856584800,2026/08/13 09:05:18.887,3.0,1.0,18263.0,32607.0,38.61,367.0,7001.0
1786575919401480000,2026/08/13 09:05:19.432,3.0,1.0,18307.0,32607.0,44.47,607.0,7001.0
1786575919949026800,2026/08/13 09:05:19.980,2.0,1.0,18351.0,32607.0,42.92,517.0,7001.0
1786575920495617700,2026/08/13 09:05:20.527,3.0,1.0,18402.0,32607.0,42.22,532.0,7001.0
1786575921043408700,2026/08/13 09:05:21.075,3.0,1.0,18446.0,32607.0,42.2,532.0,7001.0
1786575921588971700,2026/08/13 09:05:21.620,2.0,1.0,18490.0,32607.0,42.26,517.0,7001.0
1786575922138134400,2026/08/13 09:05:22.169,3.0,1.0,18534.0,32607.0,42.1,487.0,7001.0
1786575922685282100,2026/08/13 09:05:22.717,0.0,1.0,18582.0,32607.0,41.32,517.0,7001.0
1786575923232465700,2026/08/13 09:05:23.264,2.0,1.0,18633.0,32607.0,40.5,502.0,7001.0
1786575923780080600,2026/08/13 09:05:23.810,1.0,1.0,18666.0,32607.0,40.46,585.0,7001.0
1786575924329366500,2026/08/13 09:05:24.360,1.0,1.0,18716.0,32607.0,40.22,480.0,7001.0
1786575924878711900,2026/08/13 09:05:24.910,2.0,1.0,18764.0,32607.0,39.97,510.0,7001.0
1786575925423881800,2026/08/13 09:05:25.455,1.0,1.0,18808.0,32607.0,40.24,450.0,7001.0
1786575925970712200,2026/08/13 09:05:26.001,1.0,1.0,18854.0,32607.0,40.28,525.0,7001.0
1786575926518200200,2026/08/13 09:05:26.550,1.0,1.0,18901.0,32607.0,39.91,427.0,7001.0
1786575927066937200,2026/08/13 09:05:27.098,1.0,1.0,18953.0,32607.0,39.47,457.0,7001.0
1786575927612895600,2026/08/13 09:05:27.644,1.0,1.0,18996.0,32607.0,39.63,480.0,7001.0
1786575928161391000,2026/08/13 09:05:28.192,1.0,1.0,19040.0,32607.0,39.17,427.0,7001.0
1786575928704820500,2026/08/13 09:05:28.736,1.0,1.0,19084.0,32607.0,38.28,337.0,7001.0
1786575929248210200,2026/08/13 09:05:29.280,1.0,1.0,19146.0,32607.0,37.37,337.0,7001.0
1786575929798689500,2026/08/13 09:05:29.830,3.0,1.0,19188.0,32607.0,38.37,367.0,7001.0
1786575930347793600,2026/08/13 09:05:30.379,3.0,1.0,19232.0,32607.0,40.98,510.0,7001.0
1786575930895172800,2026/08/13 09:05:30.927,3.0,1.0,19272.0,32607.0,42.13,525.0,7001.0
1786575931441931600,2026/08/13 09:05:31.487,1.0,1.0,19316.0,32607.0,39.29,345.0,7001.0
1786575931999003300,2026/08/13 09:05:32.029,1.0,1.0,19366.0,32607.0,37.12,375.0,7001.0
1786575932544959600,2026/08/13 09:05:32.577,0.0,1.0,19395.0,32607.0,36.88,360.0,7001.0
