degree,rows,operator,worker_id,stripe_index,checkpoint_bytes,runtime_weight_bytes,wall_p50_ms,cuda_p50_ms,host_overhead_p50_ms
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-24,24,73400320,36720640,0.1461,0.13145600259304047,0.01633199884891509
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-25,25,73400320,36720640,0.1624,0.14230400323867798,0.016587997424602513
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-26,26,73400320,36720640,0.1409,0.1263040006160736,0.014595999383926389
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-27,27,73400320,36720640,0.1392,0.12435200065374374,0.014347999346256246
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-28,28,73400320,36720640,0.207,0.14150400459766388,0.06549599540233611
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-29,29,73400320,36720640,0.1367,0.12214399874210358,0.014556001257896412
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-30,30,73400320,36720640,0.1644,0.15043200552463531,0.014208001923561087
32,2,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-31,31,73400320,36720640,0.1465,0.1255040019750595,0.01545999312400817
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-00,0,73400320,36720640,0.2515,0.23455999791622162,0.020724000883102417
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-01,1,73400320,36720640,0.2943,0.27980801463127136,0.020643999195098878
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-02,2,73400320,36720640,0.2207,0.20441600680351257,0.016283993196487434
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-03,3,73400320,36720640,0.3073,0.2861439883708954,0.021156011629104632
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-04,4,73400320,36720640,0.2476,0.22681599855422974,0.02078400144577025
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-05,5,73400320,36720640,0.2694,0.25119999051094055,0.020372007012367244
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-06,6,73400320,36720640,0.2991,0.2826879918575287,0.017572016048431394
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-07,7,73400320,36720640,0.2362,0.22070400416851044,0.015495995831489556
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-08,8,73400320,36720640,0.257,0.23667199909687042,0.020328000903129584
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-09,9,73400320,36720640,0.2904,0.27033600211143494,0.01820000424385071
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-10,10,73400320,36720640,0.2502,0.23468799889087677,0.015512001109123208
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-11,11,73400320,36720640,0.2518,0.23510399460792542,0.01671600646972654
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-12,12,73400320,36720640,0.2501,0.22601599991321564,0.019700003957748402
32,4,lm_head,layer-endpoint.lm_head_vocabulary_shard.worker-13,13,73400320,36720640,0.2788,0.2561599910259247,0.01969599719047546
